Phoebe hedgei
Phoebe lanceolata
Phoebe motuonan
Phoebe pallida
Sinosassafras flavinervium
Chloranthus erectus
Chloranthus spicatus
Sarcandra glabra
Acorus calamus
Acorus gramineus
Aglaonema hookerianum
Alocasia cucullata
Alocasia fallax
Alocasia fornicata
Alocasia macrorrhizos
Alocasia odora
Amorphophallus bognerianus
Amorphophallus bulbifer
Amorphophallus commutatus
Amorphophallus kachinensis
Amorphophallus paeoniifolius
Ariopsis peltata
Arisaema anatinum
Arisaema bonatianum
Arisaema candidissimum
Arisaema concinnum
Arisaema costatum
Arisaema decipiens
Arisaema echinatum
Arisaema elephas
Arisaema erubescens
Arisaema exappendiculatum
Arisaema flavum
Arisaema flavum subsp. tibeticum
Arisaema galeatum
Arisaema griffithii
Arisaema handelii
Arisaema intermedium
Arisaema jacquemontii
Arisaema lobatum
Arisaema nepenthoides
Arisaema parvum
Arisaema petiolulatum
Arisaema propinquum
Arisaema setosum
Arisaema smitinandii
Arisaema speciosum
Arisaema tortuosum
Arisaema utile
Arisaema vexillatum
Arisaema wardii
Arisaema wattii
Colocasia affinis
Colocasia antiquorum
Colocasia boyceana
Colocasia dibangensis
Colocasia esculenta
Colocasia fallax
Colocasia mannii
Epipremnum aureum
Epipremnum pinnatum
Homalomena aromatica
Homalomena pendula
Lagenandra undulata
Landoltia punctata
Lasia spinosa
Lemna aequinoctialis
Lemna minor
Pinellia ternata
Pistia stratiotes
Pothos chinensis
Pothos junghuhnii
Pothos macrocephalus
Pothos repens
Pothos scandens
Remusatia hookeriana
Remusatia pumila
Remusatia vivipara
Rhaphidophora calophylla
Rhaphidophora crassicaulis
Rhaphidophora decursiva
Rhaphidophora dulongensis
Rhaphidophora glauca
Rhaphidophora hongkongensis
Rhaphidophora hookeri
Rhaphidophora korthalsii
Rhaphidophora luchunensis
Rhaphidophora peepla
Sauromatum brevipes
Sauromatum diversifolium
Sauromatum giganteum
Sauromatum venosum
Scindapsus officinalis
Spirodela polyrhiza
Steudnera assamica
Steudnera capitellata
Steudnera discolor
Steudnera griffithii
Typhonium flagelliforme
Typhonium trilobatum
Wolffia arrhiza
Zantedeschia aethiopica
Tofieldia divergens
Tofieldia himalaica
Alisma plantago-aquatica
Sagittaria guayanensis subsp. lappula
Sagittaria pygmaea
Sagittaria tengtsungensis
Sagittaria trifolia
Blyxa echinosperma
Hydrilla verticillata
Najas minor
Ottelia alismoides
Vallisneria natans
Aponogeton lakhonensis
Triglochin maritima
Triglochin palustris
Potamogeton crispus
Potamogeton distinctus
Potamogeton gramineus
Potamogeton maackianus
Potamogeton natans
Potamogeton nodosus
Potamogeton octandrus
Potamogeton oxyphyllus
Potamogeton perfoliatus
Potamogeton pusillus
Stuckenia filiformis
Stuckenia pamirica
Stuckenia pectinata
Zannichellia palustris
Petrosavia sakuraii
Aletris alpestris
Aletris glabra
Aletris gracilis
Aletris laxiflora
Aletris nana
Aletris pauciflora
Aletris pauciflora var. khasiana
Aletris simpliciflora
Dioscorea alata
Dioscorea althaeoides
Dioscorea belophylla
Dioscorea bulbifera
Dioscorea cirrhosa
Dioscorea cumingii
Dioscorea deltoidea
Dioscorea esculenta
Dioscorea glabra
Dioscorea hamiltonii
Dioscorea hispida
Dioscorea japonica
Dioscorea kamoonensis
Dioscorea laurifolia
Dioscorea lepcharum
Dioscorea listeri
Dioscorea melanophyma
Dioscorea nitens
Dioscorea oppositifolia
Dioscorea pentaphylla
Dioscorea prazeri
Dioscorea pubera
Dioscorea scortechinii
Dioscorea wattii
Dioscorea xizangensis
Tacca chantrieri
Tacca integrifolia
Acanthochlamys bracteata
Stemona tuberosa
Pandanus martinianus
Pandanus urophyllus
Paris forrestii
Paris japonica
Paris mairei
Paris marmorata
Paris polyphylla
Paris polyphylla var. stenophylla
Paris thibetica
Paris verticillata
Paris yunnanensis
Trillium govanianum
Trillium tschonoskii
Ypsilandra alpina
Ypsilandra yunnanensis
Disporum bodinieri
Disporum calcaratum
Disporum cantoniense
Disporum longistylum
Disporum uniflorum
Iphigenia indica
Smilax aberrans
Smilax arisanensis
Smilax aspera
Smilax aspericaulis
Smilax biumbellata
Smilax elegans
Smilax ferox
Smilax griffithii
Smilax japonica
Smilax lanceifolia
Smilax longebracteolata
Smilax mairei
Smilax megacarpa
Smilax menispermoidea
Smilax microphylla
Smilax minutiflora
Smilax munita
Smilax myrtillus
Smilax nana
Smilax ocreata
Smilax ovalifolia
Smilax perfoliata
Smilax quadrata
Smilax retroflexa
Smilax stans
Cardiocrinum giganteum
Clintonia udensis
Fritillaria cirrhosa
Fritillaria delavayi
Fritillaria fusca
Fritillaria przewalskii
Fritillaria sichuanica
Gagea flavonutans
Gagea pauciflora
Gagea serotina
Lilium apertum
Lilium basilissum
Lilium brevistylum
Lilium brownii
Lilium duchartrei
Lilium lancifolium
Lilium lankongense
Lilium lophophorum
Lilium lophophorum var. linearifolium
Lilium medogense
Lilium nanum
Lilium nanum var. brevistylum
Lilium nanum var. flavidum
Lilium nepalense
Lilium paradoxum
Lilium saccatum
Lilium saluenense
Lilium souliei
Lilium stewartianum
Lilium synapticum
Lilium taliense
Lilium wallichianum
Lilium wardii
Lilium yapingense
Lloydia ixiolirioides
Lloydia nana
Lloydia oxycarpa
Lloydia tibetica
Notholirion bulbuliferum
Notholirion campanulatum
Notholirion macrophyllum
Streptopus koreanus
Streptopus parviflorus
Streptopus simplex
Tricyrtis pilosa
Acampe ochracea
Acampe praemorsa
Acampe rigida
Acanthephippium striatum
Acanthephippium sylhetense
Aerides falcata
Aerides odorata
Aerides rosea
Agrostophyllum brevipes
Agrostophyllum callosum
Agrostophyllum myrianthum
Agrostophyllum planicaule
Androcorys ophioglossoides
Androcorys pugioniformis
Androcorys spiralis
Ania penangiana
Anoectochilus brevilabris
Anoectochilus medogensis
Anoectochilus roxburghii
Anthogonium gracile
Aphyllorchis alpina
Aphyllorchis gollanii
Aphyllorchis montana
Apostasia odorata
Apostasia wallichii
Arachnis flos-aeris
Arachnis labrosa
Arundina graminifolia
Ascocentrum ampullaceum
Ascocentrum curvifolium
Ascocentrum semiteretifolium
Bhutanthera albomarginata
Biermannia arunachalensis
Biermannia bimaculata
Biermannia jainiana
Bletilla formosana
Brachycorythis iantha
Brachycorythis obcordata
Bulbophyllum acutiflorum
Bulbophyllum affine
Bulbophyllum amplifolium
Bulbophyllum andersonii
Bulbophyllum apodum
Bulbophyllum arunachalense
Bulbophyllum basiflorum
Bulbophyllum bisetum
Bulbophyllum bomiense
Bulbophyllum brevispicatum
Bulbophyllum brienianum
Bulbophyllum capillipes
Bulbophyllum cariniflorum
Bulbophyllum caudatum
Bulbophyllum cauliflorum
Bulbophyllum cornu-cervi
Bulbophyllum crassipes
Bulbophyllum cupreum
Bulbophyllum cylindraceum
Bulbophyllum deergongense
Bulbophyllum delitescens
Bulbophyllum depressum
Bulbophyllum elatum
Bulbophyllum emarginatum
Bulbophyllum eublepharum
Bulbophyllum fischeri
Bulbophyllum forrestii
Bulbophyllum gamblei
Bulbophyllum gedangense
Bulbophyllum griffithii
Bulbophyllum guttulatum
Bulbophyllum gymnopus
Bulbophyllum helenae
Bulbophyllum hirtum
Bulbophyllum hymenanthum
Bulbophyllum jainii
Bulbophyllum khasyanum
Bulbophyllum kingii
Bulbophyllum leopardinum
Bulbophyllum levinei
Bulbophyllum lingii
Bulbophyllum linzhiense
Bulbophyllum lobbii
Bulbophyllum longiflorum
Bulbophyllum macraei
Bulbophyllum menglunense
Bulbophyllum muscicola
Bulbophyllum nasutum
Bulbophyllum nodosum
Bulbophyllum nujiangense
Bulbophyllum odoratissimum
Bulbophyllum ornatissimum
Bulbophyllum parviflorum
Bulbophyllum penicillium
Bulbophyllum pentaneurum
Bulbophyllum pilopetalum
Bulbophyllum piluliferum
Bulbophyllum polyrrhizum
Bulbophyllum protractum
Bulbophyllum pteroglossum
Bulbophyllum purpureofuscum
Bulbophyllum reflexipetalum
Bulbophyllum repens
Bulbophyllum reptans
Bulbophyllum retusiusculum
Bulbophyllum retusum
Bulbophyllum rigidum
Bulbophyllum rolfei
Bulbophyllum roxburghii
Bulbophyllum sarcophylloides
Bulbophyllum sarcophyllum
Bulbophyllum scabratum
Bulbophyllum secundum
Bulbophyllum shweliense
Bulbophyllum spathulatum
Bulbophyllum stenobulbon
Bulbophyllum sterile
Bulbophyllum stocksii
Bulbophyllum striatum
Bulbophyllum tigridum
Bulbophyllum tortuosum
Bulbophyllum triste
Bulbophyllum trongsaense
Bulbophyllum umbellatum
Bulbophyllum virens
Bulbophyllum wallichii
Bulbophyllum yarlungzangboense
Bulleyia yunnanensis
Calanthe × yarlungzangboensis
Calanthe alismatifolia
Calanthe alismifolia
Calanthe alpina
Calanthe arcuata
Calanthe biloba
Calanthe brevicornu
Calanthe chloroleuca
Calanthe clavata
Calanthe davidii
Calanthe delavayi
Calanthe densiflora
Calanthe griffithii
Calanthe herbacea
Calanthe lechangensis
Calanthe lyroglossa
Calanthe mannii
Calanthe metoensis
Calanthe nipponica
Calanthe odora
Calanthe plantaginea
Calanthe puberula
Calanthe reflexa
Calanthe sylvatica
Calanthe tricarinata
Calanthe triplicata
Calanthe trulliformis
Calanthe velutina
Calanthe whiteana
Callostylis bambusifolia
Callostylis rigida
Cephalanthera damasonium
Cephalanthera erecta
Cephalanthera longifolia
Cephalantheropsis halconensis
Cephalantheropsis longipes
Cephalantheropsis obcordata
Ceratostylis himalaica
Ceratostylis radiata
Ceratostylis siamensis
Ceratostylis subulata
Cestichis cespitosa
Cestichis pingtaoi
Chamaegastrodia inverta
Chamaegastrodia shikokiana
Cheirostylis chinensis
Cheirostylis griffithii
Cheirostylis gunnarii
Cheirostylis moniliformis
Cheirostylis sessanica
Cheirostylis tippica
Cheirostylis yunnanensis
Chiloschista densiflora
Chiloschista parishii
Chiloschista yunnanensis
Chrysoglossum assamicum
Chrysoglossum ornatum
Cionisaccus procera
Cleisocentron pallens
Cleisostoma appendiculatum
Cleisostoma aspersum
Cleisostoma discolor
Cleisostoma filiforme
Cleisostoma linearilobatum
Cleisostoma medogense
Cleisostoma paniculatum
Cleisostoma racemiferum
Cleisostoma simondii
Cleisostoma striatum
Cleisostoma subulatum
Cleisostoma tricallosum
Cleisostoma williamsonii
Cleisostomopsis roseus
Coelogyne assamica
Coelogyne barbata
Coelogyne calcicola
Coelogyne corymbosa
Coelogyne cristata
Coelogyne fimbriata
Coelogyne flaccida
Coelogyne fuscescens
Coelogyne griffithii
Coelogyne holochila
Coelogyne katakiana
Coelogyne longipes
Coelogyne micrantha
Coelogyne mishmensis
Coelogyne nitida
Coelogyne occultata
Coelogyne ovalis
Coelogyne prolifera
Coelogyne punctulata
Coelogyne pygmaea
Coelogyne radicosa
Coelogyne raizadae
Coelogyne rigida
Coelogyne schultesii
Coelogyne stricta
Coelogyne suaveolens
Coelogyne viscosa
Coelogyne wattii
Collabium assamicum
Collabium chinense
Conchidium muscicola
Conchidium pusillum
Corallorhiza trifida
Corybas himalaicus
Corybas taliensis
Corymborkis veratrifolia
Cottonia peduncularis
Cremastra appendiculata
Crepidium acuminatum
Crepidium aphyllum
Crepidium calophyllum
Crepidium josephianum
Crepidium khasianum
Crepidium purpureum
Cryptochilus acuminatus
Cryptochilus luteus
Cryptochilus sanguineus
Cylindrolobus arunachalensis
Cylindrolobus biflorus
Cylindrolobus clavicaulis
Cylindrolobus cristatus
Cylindrolobus glabriflorus
Cylindrolobus gloensis
Cylindrolobus hegdei
Cylindrolobus lohitensis
Cylindrolobus marginatus
Cylindrolobus motuoensis
Cylindrolobus tenuicaulis
Cymbidium × gammieanum
Cymbidium aloifolium
Cymbidium cochleare
Cymbidium cyperifolium
Cymbidium cyperifolium var. szechuanicum
Cymbidium dayanum
Cymbidium devonianum
Cymbidium eburneum
Cymbidium elegans
Cymbidium ensifolium
Cymbidium erythraeum
Cymbidium faberi
Cymbidium floribundum
Cymbidium goeringii
Cymbidium hookerianum
Cymbidium iridioides
Cymbidium kanran
Cymbidium lancifolium
Cymbidium lowianum
Cymbidium macrorhizon
Cymbidium mannii
Cymbidium mastersii
Cymbidium motuoense
Cymbidium sinense
Cymbidium tigrinum
Cymbidium tracyanum
Cymbidium wilsonii
Cymbilabia undulata
Cypripedium bardolphianum
Cypripedium cordigerum
Cypripedium elegans
Cypripedium farreri
Cypripedium fasciolatum
Cypripedium flavum
Cypripedium franchetii
Cypripedium guttatum
Cypripedium himalaicum
Cypripedium ludlowii
Cypripedium micranthum
Cypripedium plectrochilum
Cypripedium subtropicum
Cypripedium tibeticum
Cypripedium wardii
Cyrtosia javanica
Dactylorhiza hatagirea
Dactylorhiza viridis
Dendrobium × vexabile
Dendrobium aduncum
Dendrobium amoenum
Dendrobium anceps
Dendrobium aphyllum
Dendrobium arunachalense
Dendrobium bicameratum
Dendrobium catenatum
Dendrobium chrysanthum
Dendrobium chrysotoxum
Dendrobium crepidatum
Dendrobium cumulatum
Dendrobium densiflorum
Dendrobium denudans
Dendrobium devonianum
Dendrobium falconeri
Dendrobium farmeri
Dendrobium fimbriatum
Dendrobium formosum
Dendrobium forrestii
Dendrobium fugax
Dendrobium gibsonii
Dendrobium gratiosissimum
Dendrobium henryi
Dendrobium heterocarpum
Dendrobium hookerianum
Dendrobium jenkinsii
Dendrobium khasianum
Dendrobium lindleyi
Dendrobium lituiflorum
Dendrobium longicornu
Dendrobium macraei
Dendrobium macrostachyum
Dendrobium mannii
Dendrobium moniliforme
Dendrobium monticola
Dendrobium moschatum
Dendrobium nareshbahadurii
Dendrobium nobile
Dendrobium numaldeorii
Dendrobium palpebrae
Dendrobium parciflorum
Dendrobium parishii
Dendrobium pendulum
Dendrobium polyanthum
Dendrobium porphyrochilum
Dendrobium praecinctum
Dendrobium pulchellum
Dendrobium ruckeri
Dendrobium salaccense
Dendrobium sessanicum
Dendrobium spatella
Dendrobium strongylanthum
Dendrobium stuposum
Dendrobium subansiriense
Dendrobium sulcatum
Dendrobium terminale
Dendrobium thyrsiflorum
Dendrobium transparens
Dendrobium vexabile
Dendrobium wardianum
Dendrolirium ferrugineum
Dendrolirium kamlangensis
Dendrolirium lasiopetalum
Dendrolirium tomentosum
Didymoplexis pallens
Dienia cylindrostachya
Dienia ophrydis
Diglyphosa latifolia
Diplomeris hirsuta
Diplomeris josephi
Diplomeris pulchella
Diploprora championii
Diploprora truncata
Epigeneium amplum
Epigeneium clemensiae
Epigeneium fargesii
Epigeneium fuscescens
Epigeneium rotundatum
Epigeneium treutleri
Epipactis helleborine
Epipactis mairei
Epipactis veratrifolia
Epipogium aphyllum
Epipogium japonicum
Epipogium roseum
Eria bancana
Eria clausa
Eria corneri
Eria coronaria
Eria gagnepainii
Eria javanica
Eria kamlangensis
Eria medogensis
Eria paniculata
Eria pudica
Eria vittata
Eriodes barbata
Erythrodes hirsuta
Esmeralda bella
Esmeralda cathcartii
Esmeralda clarkei
Eucosia viridiflora
Eulophia bicallosa
Eulophia dabia
Eulophia spectabilis
Eulophia zollingeri
Flickingeria albopurpurea
Flickingeria angustifolia
Flickingeria macraei
Flickingeria ritaeana
Galearis roborowskyi
Galearis spathulata
Galearis tschiliensis
Galearis wardii
Galeola cathcartii
Galeola faberi
Galeola falconeri
Galeola lindleyana
Galeola nudifolia
Gastrochilus acutifolius
Gastrochilus affinis
Gastrochilus arunachalensis
Gastrochilus calceolaris
Gastrochilus distichus
Gastrochilus intermedius
Gastrochilus linearifolius
Gastrochilus linzhiensis
Gastrochilus obliquus
Gastrochilus prionophyllus
Gastrochilus pseudodistichus
Gastrochilus rutilans
Gastrochilus sessanicus
Gastrochilus setosus
Gastrochilus xizangensis
Gastrochilus yunnanensis
Gastrodia arunachalensis
Gastrodia confusa
Gastrodia dyeriana
Gastrodia elata
Gastrodia flavilabella
Gastrodia mishmensis
Gastrodia putaoensis
Geodorum densiflorum
Goodyera biflora
Goodyera bomiensis
Goodyera brachystegia
Goodyera foliosa
Goodyera fusca
Goodyera hemsleyana
Goodyera hispida
Goodyera medogensis
Goodyera nankoensis
Goodyera recurva
Goodyera repens
Goodyera robusta
Goodyera schlechtendaliana
Goodyera vittata
Goodyera yunnanensis
Gymnadenia bicornis
Gymnadenia conopsea
Gymnadenia crassinervis
Gymnadenia orchidis
Habenaria acuifera
Habenaria aitchisonii
Habenaria arietina
Habenaria balfouriana
Habenaria davidii
Habenaria delavayi
Habenaria dentata
Habenaria digitata
Habenaria glaucifolia
Habenaria intermedia
Habenaria josephi
Habenaria linguella
Habenaria mairei
Habenaria pantlingiana
Habenaria pectinata
Habenaria stenopetala
Habenaria tibetica
Habenaria wolongensis
Hemipilia cordifolia
Hemipilia flabellata
Hemipilia purpureopunctata
Herminium alaschanicum
Herminium chloranthum
Herminium clavigerum
Herminium coiloglossum
Herminium edgeworthii
Herminium humidicola
Herminium jaffreyanum
Herminium josephii
Herminium kamengense
Herminium lanceum
Herminium latilabre
Herminium longilobatum
Herminium macrophyllum
Herminium monophyllum
Herminium monorchis
Herminium motuoensis
Herminium ophioglossoides
Herminium quinquelobum
Herminium souliei
Herminium tibeticum
Herminium wangianum
Herpysma longicaulis
Hetaeria affinis
Hetaeria anomala
Holcoglossum himalaicum
Hsenhsua chrysea
Kuhlhasseltia yakushimensis
Liparis assamica
Liparis balansae
Liparis barbata
Liparis bistriata
Liparis bootanensis
Liparis campylostalix
Liparis cathcartii
Liparis chapaensis
Liparis cheniana
Liparis cordifolia
Liparis delicatula
Liparis distans
Liparis elliptica
Liparis gamblei
Liparis gigantea
Liparis glossula
Liparis luteola
Liparis mannii
Liparis nervosa
Liparis nigra
Liparis odorata
Liparis pauliana
Liparis perpusilla
Liparis petiolata
Liparis plantaginea
Liparis platyrachis
Liparis resupinata
Liparis rostrata
Liparis stricklandiana
Liparis viridiflora
Luisia brachystachys
Luisia filiformis
Luisia inconspicua
Luisia morsei
Luisia psyche
Luisia teretifolia
Luisia trichorrhiza
Luisia zeylanica
Malaxis monophyllos
Malaxis muscifera
Malleola tibetica
Micropera mannii
Micropera obtusa
Micropera rostrata
Micropera tibetica
Monomeria barbata
Mycaranthes floribunda
Mycaranthes pannea
Myrmechis japonica
Myrmechis pumila
Neogyna gardneriana
Neottia acuminata
Neottia alternifolia
Neottia bicallosa
Neottia confusa
Neottia dihangensis
Neottia divaricata
Neottia listeroides
Neottia longicaulis
Neottia milinensis
Neottia pinetorum
Neottia wardii
Nephelaphyllum cordifolium
Nephelaphyllum pulchrum var. sikkimensis
Nervilia aragoana
Nervilia gammieana
Nervilia hookeriana
Nervilia infundibulifolia
Nervilia juliana
Nervilia mackinnonii
Nervilia macroglossa
Oberonia acaulis
Oberonia acaulis var. latipetala
Oberonia anthropophora
Oberonia arunachalensis
Oberonia bopannae
Oberonia caulescens
Oberonia cavaleriei
Oberonia emarginata
Oberonia ensiformis
Oberonia falcata
Oberonia falconeri
Oberonia gammiei
Oberonia helferi
Oberonia jenkinsiana
Oberonia jhae
Oberonia kamlangensis
Oberonia kwangsiensis
Oberonia langbianensis
Oberonia latipetala
Oberonia longibracteata
Oberonia mannii
Oberonia maxima
Oberonia mucronata
Oberonia obcordata
Oberonia pachyrachis
Oberonia prainiana
Oberonia pumilio
Oberonia pyrulifera
Oberonia recurva
Oberonia rufilabris
Odontochilus brevistylis
Odontochilus clarkei
Odontochilus crispus
Odontochilus elwesii
Odontochilus grandiflorus
Odontochilus lanceolatus
Odontochilus poilanei
Odontochilus tortus
Oreorchis erythrochrysea
Oreorchis foliosa
Oreorchis foliosa var. indica
Oreorchis micrantha
Oreorchis nana
Oreorchis nepalensis
Oreorchis patens
Oreorchis yachangensis
Ornithochilus difformis
Otochilus albus
Otochilus fuscus
Otochilus lancilabius
Otochilus porrectus
Pachystoma pubescens
Panisea demissa
Panisea panchaseensis
Panisea tricallosa
Panisea yunnanensis
Paphiopedilum fairrieanum
Paphiopedilum micranthum
Paphiopedilum venustum
Paphiopedilum wardii
Papilionanthe teres
Papilionanthe uniflora
Papilionanthe vandarum
Pecteilis susannae
Pennilabium proboscideum
Pennilabium struthio
Peristylus affinis
Peristylus biermannianus
Peristylus coeloceras
Peristylus elisabethae
Peristylus fallax
Peristylus forceps
Peristylus goodyeroides
Peristylus mannii
Peristylus prainii
Peristylus richardianus
Peristylus superanthus
Phaius flavus
Phaius mishmensis
Phaius tancarvilleae
Phaius wallichii
Phalaenopsis braceana
Phalaenopsis deliciosa
Phalaenopsis lobbii
Phalaenopsis mannii
Phalaenopsis marriottiana var. parishii
Phalaenopsis medogensis
Phalaenopsis parishii
Phalaenopsis taenialis
Phalaenopsis wilsonii
Pholidota articulata
Pholidota chinensis
Pholidota convallariae
Pholidota imbricata
Pholidota missionariorum
Pholidota pallida
Pholidota protracta
Pholidota rubra
Phreatia elegans
Pinalia acervata
Pinalia amica
Pinalia apertiflora
Pinalia bipunctata
Pinalia bractescens
Pinalia conferta
Pinalia connata
Pinalia excavata
Pinalia globulifera
Pinalia graminifolia
Pinalia pachyphylla
Pinalia pumila
Pinalia salwinensis
Pinalia sharmae
Pinalia spicata
Pinalia stricta
Platanthera arcuata
Platanthera bakeriana
Platanthera bhutanica
Platanthera chiloglossa
Platanthera chlorantha
Platanthera clavigera
Platanthera curvata
Platanthera densa
Platanthera dulongensis
Platanthera dyeriana
Platanthera exelliana
Platanthera handel-mazzettii
Platanthera juncea
Platanthera latilabris
Platanthera leptocaulon
Platanthera milinensis
Platanthera minutiflora
Platanthera nematocaulon
Platanthera opsimantha
Platanthera orbicularis
Platanthera roseotincta
Platanthera sikkimensis
Platanthera stenantha
Platanthera stenophylla
Platanthera urceolata
Platanthera yadongensis
Pleione arunachalensis
Pleione bulbocodioides
Pleione grandiflora
Pleione hookeriana
Pleione humilis
Pleione maculata
Pleione praecox
Pleione saxicola
Pleione scopulorum
Podochilus khasianus
Pogonia yunnanensis
Pomatocalpa armigerum
Pomatocalpa spicatum
Pomatocalpa undulatum
Ponerorchis chusua
Ponerorchis compacta
Ponerorchis cucullata
Ponerorchis cucullata var. calcicola
Ponerorchis farreri
Ponerorchis forrestii
Ponerorchis luteola
Ponerorchis monantha
Ponerorchis pulchella
Ponerorchis secundiflora
Ponerorchis tetraloba
Ponerorchis tibetica
Porpax elwesii
Porpax seidenfadenii
Pteroceras teres
Renanthera imschootiana
Rhomboda abbreviata
Rhomboda arunachalensis
Rhomboda moulmeinensis
Rhomboda tokioi
Rhynchostylis retusa
Risleya atropurpurea
Robiquetia arunachalensis
Robiquetia spathulata
Robiquetia succisa
Saccolabiopsis pusilla
Salacistis fumata
Salacistis rubicunda
Sarcoglyphis arunachalensis
Satyrium nepalense
Satyrium nepalense var. ciliatum
Schoenorchis gemmata
Schoenorchis mishmensis
Smitinandia micrantha
Spathoglottis arunachalensis
Spathoglottis ixioides
Spathoglottis plicata
Spathoglottis pubescens
Spiranthes flexuosa
Spiranthes sinensis
Stereochilus arunachalensis
Stereochilus hirtus
Stereosandra javanica
Sunipia andersonii
Sunipia bicolor
Sunipia candida
Sunipia intermedia
Sunipia nepalensis
Sunipia scariosa
Taeniophyllum arunachalense
Taeniophyllum crepidiforme
Taeniophyllum glandulosum
Taeniophyllum javanicum
Taeniophyllum retrospiculatum
Taeniophyllum stella
Taeniophyllum xizangense
Tainia dunnii
Tainia latifolia
Tainia minor
Thelasis khasiana
Thelasis longifolia
Thelasis pygmaea
Thrixspermum centipeda
Thrixspermum musciflorum
Thrixspermum pygmaeum
Thrixspermum saruwatarii
Thunia alba
Tipularia josephi
Tipularia josephii
Tipularia szechuanica
Trachoma rhopalorrhachis
Trias disciflora
Trichotosia dasyphylla
Trichotosia pulvinata
Trichotosia velutina
Tropidia angulosa
Tropidia curculigoides
Uncifera acuminata
Uncifera lancifolia
Uncifera obtusifolia
Vanda alpina
Vanda bicolor
Vanda brunnea
Vanda coerulescens
Vanda concolor
Vanda cristata
Vanda pumila
Vanda stangeana
Vanda testacea
Yoania prainii
Zeuxine agyokuana
Zeuxine flava
Zeuxine goodyeroides
Zeuxine lindleyana
Zeuxine longilabris
Zeuxine nervosa
Zeuxine parvifolia
Zeuxine strateumatica
Curculigo capitulata
Curculigo crassifolia
Curculigo orchioides
Curculigo prainiana
Hypoxis aurea
Belamcanda chinensis
Iris bulleyana
Iris chrysographes
Iris clarkei
Iris collettii
Iris cuniculiformis
Iris decora
Iris delavayi
Iris dolichosiphon subsp. orientalis
Iris farreri
Iris forrestii
Iris goniocarpa
Iris japonica
Iris kemaonensis
Iris lactea
Iris lactea var. chrysantha
Iris latistyla
Iris latistyla f. albiflora
Iris loczyi
Iris milesii
Iris potaninii
Iris ramsayi
Iris ruthenica
Iris speculatrix
Iris tectorum
Iris tenuifolia
Iris uniflora
Iris wattii
Iris zhaoana
Sisyrinchium rosulatum
Dianella ensifolia
Eremurus chinensis
Hemerocallis citrina
Hemerocallis fulva
Allium atrosanguineum
Allium atrosanguineum var. tibeticum
Allium beesianum
Allium carolinianum
Allium cepa
Allium changduense
Allium chrysanthum
Allium cyaneum
Allium cyathophorum
Allium eusperma
Allium farreri
Allium fasciculatum
Allium fistulosum
Allium forrestii
Allium hookeri
Allium jacquemontii
Allium kingdonii
Allium macranthum
Allium macrostemon
Allium mairei
Allium phariense
Allium prattii
Allium przewalskianum
Allium ramosum
Allium rhabdotum
Allium rude
Allium sativum
Allium sikkimense
Allium spicatum
Allium tanguticum
Allium thunbergii
Allium tuberosum
Allium wallichii
Crinum amoenum
Crinum latifolium
Crinum lorifolium
Crinum wattii
Zephyranthes candida
Zephyranthes carinata
Agave americana
Agave vera-cruz
Asparagus cochinchinensis
Asparagus filicinus
Asparagus longiflorus
Asparagus lycopodineus
Asparagus myriacanthus
Asparagus officinalis
Asparagus racemosus
Asparagus sichuanicus
Asparagus tibeticus
Chlorophytum arundinaceum
Chlorophytum nepalense
Dracaena angustifolia
Dracaena petiolata
Maianthemum atropurpureum
Maianthemum fuscum
Maianthemum fuscum var. cordatum
Maianthemum henryi
Maianthemum oleraceum
Maianthemum purpureum
Maianthemum tatsienense
Ophiopogon bodinieri
Ophiopogon clarkei
Ophiopogon dracaenoides
Ophiopogon intermedius
Ophiopogon megalanthus
Ophiopogon motouensis
Peliosanthes ligniradicis
Peliosanthes macrostegia
Peliosanthes sinica
Peliosanthes teta
Peliosanthes violacea
Polygonatum angelicum
Polygonatum autumnale
Polygonatum brevistylum
Polygonatum cathcartii
Polygonatum cirrhifolium
Polygonatum graminifolium
Polygonatum griffithii
Polygonatum hookeri
Polygonatum luteoverrucosum
Polygonatum nervulosum
Polygonatum oppositifolium
Polygonatum punctatum
Polygonatum undulatifolium
Polygonatum verticillatum
Polygonatum wardii
Rohdea aurantiaca
Rohdea delavayi
Rohdea eucomoides
Rohdea medogensis
Rohdea wattii
Theropogon pallidus
Tupistra clarkei
Tupistra nutans
Tupistra stoliczana
Tupistra stoliczkana
Arenga micrantha
Arenga pinnata
Arenga westerhoutii
Calamus acanthospathus
Calamus erectus
Calamus flagellum
Calamus floribundus
Calamus gracilis
Calamus inermis
Caryota maxima
Caryota obtusa
Cocos nucifera
Licuala peltata
Phoenix sylvestris
Pinanga baviensis
Pinanga gracilis
Pinanga hexasticha
Rhapis excelsa
Trachycarpus fortunei
Trachycarpus takil
Wallichia caryotoides
Wallichia disticha
Wallichia gracilis
Wallichia nana
Wallichia oblongifolia
Wallichia triandra
Amischotolype hispida
Amischotolype hookeri
Amischotolype mollissima
Commelina appendiculata
Commelina communis
Commelina diffusa
Commelina maculata
Commelina paludosa
Commelina sikkimensis
Cyanotis arachnoidea
Cyanotis axillaris
Cyanotis cristata
Cyanotis fasciculata
Cyanotis vaga
Floscopa scandens
Murdannia divergens
Murdannia gigantea
Murdannia japonica
Murdannia loriformis
Murdannia nudiflora
Murdannia simplex
